code,name,rights_month,rights_date,yuutai_genre,yuutai_content,min_investment
4990,昭和化学工業,9,2025-09-30,金券・ギフト,"「リンガーハット」のほか、グループ店舗で使える優待ポイント（1,650円相当～）",222300
9039,サカイ引越センター,9,2025-09-30,その他,自社カレンダー（1部）など,300200
3461,パルマ,9,2025-09-30,その他,"自社製品の詰め合わせ（1,500円相当～）",496500
4543,テルモ,9,2025-09-30,金券・ギフト,"VJAギフトカード（10,000円相当～）",499200
6737,EIZO,9,2025-09-30,金券・ギフト,QUOカード（500円相当～）など,193200
3435,サンコーテクノ,9,2025-09-30,金券・ギフト,"QUOカード（2,000円相当～）など",102200
7231,トピー工業,9,2025-09-30,その他,"デジタルギフト（2,500円相当～）",493000
2705,大戸屋ホールディングス,9,2025-09-30,その他,"自社製品（1,000円相当～）",298700
9081,神奈川中央交通,9,2025-09-30,その他,自社コンテンツやサービスの提供など,188100
9045,京阪ホールディングス,9,2025-09-30,金券・ギフト,"QUOカード（2,000円相当）",593000
9040,大宝運輸,9,2025-09-30,食品,"自社商品の詰め合わせ（1,500円相当～）",81300
9130,ラクサス・テクノロジーズ,9,2025-09-30,金券・ギフト,"オリジナルQUOカード（1,000円相当）",110000
7129,ミアヘルサホールディングス,9,2025-09-30,買物券・プリペイドカード,カメラや時計などの優待買物割引,1324
3193,レストランの食事,9,2025-09-30,その他,,0
7539,アイナボホールディングス,9,2025-09-30,買物券・プリペイドカード,自社商品の優待買物割引（20％割引～）など,83100
4193,ファブリカホールディングス,9,2025-09-30,その他,"自社オリジナル信州特産品（2,000円相当～）",143200
7823,アートネイチャー,9,2025-09-30,金券・ギフト,QUOカード（500円相当～）など,298400
9342,スマサポ,9,2025-09-30,金券・ギフト,"QUOカード（5,000円相当）",342000
2883,大冷,9,2025-09-30,買物券・プリペイドカード,"「サンドラッグ」で使える優待買物割引券（2,000円相当）など",416000
2122,インタースペース,9,2025-09-30,買物券・プリペイドカード,「form forma」のほか、グループ店舗で使える優待買物割引券（20％割引：9枚）など,105800
6222,島精機製作所,9,2025-09-30,その他,"デジタルギフト（10,000円相当）など",197700
9476,中央経済社ホールディングス,9,2025-09-30,その他,"株主限定タオルセット（5,000円相当）など",207600
6549,ディーエムソリューションズ,9,2025-09-30,金券・ギフト,"ECサイト「交換できるくん」で使えるポイントの引換券（3,000円相当～）など",28662
9246,プロジェクトホールディングス,9,2025-09-30,金券・ギフト,"QUOカード（2,000円相当）",243400
9202,ANAホールディングス,9,2025-09-30,その他,"自社製品（シャンプーなど）（5,000円相当～）",121400
8157,都築電気,9,2025-09-30,買物券・プリペイドカード,"「スーパーアークス」のほか、グループ店舗で使える優待買物割引（2,000円相当～）など",313500
7806,MTG,9,2025-09-30,その他,自社グループ商品の詰め合わせ,115400
6240,ヤマシンフィルタ,9,2025-09-30,金券・ギフト,"QUOカード（1,000円相当）",210000
9470,学研ホールディングス,9,2025-09-30,金券・ギフト,「オークワ」のほか、グループ店舗で使える自社商品券（500円相当～）など,83200
4008,住友精化,9,2025-09-30,その他,"「カプリチョーザ」のほか、グループ店舗で使える優待電子チケット（3,000円相当～）",301000
5019,出光興産,9,2025-09-30,その他,"独立支援サービス「Midworks」の参画お祝い金（20,000円相当）など",79600
8023,DAIKO XTECH,9,2025-09-30,その他,"オリジナル優待カタログ（1,000円相当～）",316000
3563,FOOD＆LIFE COMPANIES,9,2025-09-30,金券・ギフト,"Amazonギフトカード（5,000円相当～）",626000
7616,コロワイド,9,2025-09-30,その他,おこめ券（880円相当～）,33700
3679,じげん,9,2025-09-30,金券・ギフト,"オリジナルQUOカード（3,000円相当～）",271400
9005,東急,9,2025-09-30,買物券・プリペイドカード,"スマートフォンアプリ「Realnetマンションサーチ」の優待利用無料クーポン（6か月分：12,000円相当）",70100
2750,石光商事,9,2025-09-30,買物券・プリペイドカード,電車・バス・観光施設で使える共通優待割引券（5枚～）など,248000
6045,レントラックス,9,2025-09-30,食事券,「松屋」のほか、グループ店舗で使える優待食事無料券（10枚～）,585000
6277,ホソカワミクロン,9,2025-09-30,買物券・プリペイドカード,"「サックスバー」のほか、グループ店舗で使える優待買物割引券（2,000円相当）など",78400
2733,あらた,9,2025-09-30,金券・ギフト,"QUOカード（1,000円相当）",478000
7481,ケイ・ウノ,9,2025-09-30,その他,スペシャルビーフカレー詰め合わせ（1セット）など,217900
7494,コナカ,9,2025-09-30,その他,"ENEOSプリカ（4,000円相当～）",127600
9046,神戸電鉄,9,2025-09-30,その他,"北海道の特産品（3,000円相当）など",838000
5262,日本ヒューム,9,2025-09-30,金券・ギフト,"株主優待ポイント（2,000円相当～）",74000
2814,佐藤食品工業,9,2025-09-30,金券・ギフト,"QUOカード（5,000円相当）",75900
8160,木曽路,9,2025-09-30,買物券・プリペイドカード,"「マルキュウ」のほか、グループ店舗で使える優待買物割引券（1,000円相当～）など",129000
7819,粧美堂,9,2025-09-30,その他,"NAGASE優待カタログ(1,500円相当～)",337100
8282,ケーズホールディングス,9,2025-09-30,金券・ギフト,QUOカード（500円相当～）,85600
9085,北海道中央バス,9,2025-09-30,金券・ギフト,"株主優待ポイント（1,000ポイント～）",360000
9368,キムラユニティー,9,2025-09-30,買物券・プリペイドカード,"「ハニーズ」のほか、グループ店舗で使える優待買物割引券（3,000円相当～）",148200
2917,大森屋,9,2025-09-30,金券・ギフト,オリジナルQUOカード（500円相当）など,147500
6073,アサンテ,9,2025-09-30,その他,デジタルギフト（500円相当～）など,64600
9007,小田急電鉄,9,2025-09-30,金券・ギフト,"「プレミアム優待倶楽部」の優待ポイント（5,000円相当～）",259800
7075,QLSホールディングス,9,2025-09-30,食事券,「マクドナルド」で使える優待食事無料券の冊子（1冊：18枚～）,603000
3167,TOKAIホールディングス,9,2025-09-30,その他,"「カラダノートウォーター」のミネラルウォーター（3,974円相当）",47500
1771,日本乾溜工業,9,2025-09-30,金券・ギフト,"QUOカード（1,000円相当）",182000
3762,テクマトリックス,9,2025-09-30,金券・ギフト,オリジナルQUOカード（クオカード）,233400
3593,ホギメディカル,9,2025-09-30,その他,"暗号資産「XRP」（2,500円相当～）など",59400
3537,昭栄薬品,9,2025-09-30,買物券・プリペイドカード,"優待食事割引券（2,000円相当～）",75200
9405,朝日放送グループホールディングス,9,2025-09-30,カタログギフト,"カタログギフト（3,000円相当～）",477000
1828,田辺工業,9,2025-09-30,金券・ギフト,"QUOカード（1,500円相当～）",118100
7621,うかい,9,2025-09-30,その他,"特選ギフト（2,000円相当）など",34000
8789,フィンテック グローバル,9,2025-09-30,金券・ギフト,QUOカード（500円相当）など,170200
8219,青山商事,9,2025-09-30,その他,自社主催イベントへの招待（抽選式）,259400
3175,エー・ピーホールディングス,9,2025-09-30,金券・ギフト,"QUOカード（1,000円相当）",211000
2201,森永製菓,9,2025-09-30,買物券・プリペイドカード,"「サーティワンアイスクリーム」で使える優待買物割引券（1,200円相当～）",403000
2196,エスクリ,9,2025-09-30,金券・ギフト,"キッズスマイルQUOカード（5,000円相当～）",388200
4333,東邦システムサイエンス,9,2025-09-30,金券・ギフト,QUOカード（500円相当～）,69700
7446,東北化学薬品,9,2025-09-30,金券・ギフト,"QUOカード（1,000円相当）",77800
3985,テモナ,9,2025-09-30,その他,"デジタルギフト（15,000円相当）",566500
3153,八洲電機,9,2025-09-30,金券・ギフト,"オリジナルQUOカード（2,000円相当～）",534900
7551,ウェッズ,9,2025-09-30,金券・ギフト,"QUOカード（1,000円相当～）",88800
3066,JBイレブン,9,2025-09-30,金券・ギフト,QUOカード（500円相当～）,609000
9850,グルメ杵屋,9,2025-09-30,買物券・プリペイドカード,"「アルペン」のほか、グループ店舗で使える優待買物割引券（1,000円相当～）",227700
2267,ヤクルト本社,9,2025-09-30,その他,"デジタルギフト（1,000円相当）",71000
3726,フォーシーズHD,9,2025-09-30,その他,"自社製品の詰め合わせ（1,500円相当～）など",180500
3861,王子ホールディングス,9,2025-09-30,買物券・プリペイドカード,"「東建多度カントリークラブ」のほか、グループ施設で使える5,000円割引券（4枚）など",1415000
3529,アツギ,9,2025-09-30,金券・ギフト,QUOカード（500円相当）など,32900
6971,京セラ,9,2025-09-30,その他,"日本証券新聞デジタル版の購読券（3か月分：9,000円相当～）など",177300
7550,ゼンショーホールディングス,9,2025-09-30,カタログギフト,"カタログギフト（2,000円相当～）など",130100
9823,マミーマート,9,2025-09-30,金券・ギフト,"QUOカード（1,000円相当）",231100
9319,中央倉庫,9,2025-09-30,買物券・プリペイドカード,"自社店舗で使える優待食事割引券（5,000円相当～）",292900
9795,ステップ,9,2025-09-30,買物券・プリペイドカード,"自社サイトで使える「お買い物eクーポン」（1,000円相当～）",85400
3569,セーレン,9,2025-09-30,買物券・プリペイドカード,「ホームセンターカンセキ」のほか、グループ店舗で使える優待買物割引券（15％割引：2枚～）,85200
7273,イクヨ,9,2025-09-30,その他,オリジナルビーフカレー（3人前～）など,213800
2335,キューブシステム,9,2025-09-30,その他,おこめ券（880円相当～）,287300
2810,ハウス食品グループ本社,9,2025-09-30,その他,夏の野外ライブ「a-nation」のチケットの優先予約と割引販売など,120800
4444,インフォネット,9,2025-09-30,金券・ギフト,"QUOカード（5,000円相当）",499000
2764,ひらまつ,9,2025-09-30,買物券・プリペイドカード,"通販カタログ「げんきあっぷきれいあっぷ」で使える優待割引券（5,000円相当）など",85100
8242,エイチ・ツー・オー リテイリング,9,2025-09-30,食事券,「壱角家」などで使える優待食事無料券（1枚～）,211700
7278,エクセディ,9,2025-09-30,金券・ギフト,"QUOカード（1,000円相当～）",110600
2654,アスモ,9,2025-09-30,金券・ギフト,QUOカード(500円相当～),290000
9021,西日本旅客鉄道,9,2025-09-30,金券・ギフト,"QUOカード（10,000円相当～）",496500
1711,SDSホールディングス,9,2025-09-30,買物券・プリペイドカード,"「M・H・GROUP WEB STORE」で使える優待買物割引券（3,500円相当～）",22500
8214,AOKIホールディングス,9,2025-09-30,金券・ギフト,QUOカード（500円相当～）,213300
6625,JALCOホールディングス,9,2025-09-30,金券・ギフト,"QUOカード（10,000円相当～）",496500
9713,ロイヤルホテル,9,2025-09-30,金券・ギフト,"株主優待ポイント（1,500円相当～）",132800
2916,仙波糖化工業,9,2025-09-30,その他,ファミリーセールの招待状など,86500
7087,ウイルテック,9,2025-09-30,買物券・プリペイドカード,"自社サービスに使える優待利用割引券（6,000円相当～）",122300
7952,河合楽器製作所,9,2025-09-30,買物券・プリペイドカード,"「まるまつ」のほか、グループ店舗で使える優待食事割引券（1,000円相当～）",48200
7980,重松製作所,9,2025-09-30,その他,半生讃岐うどん（900g）など,248500
3237,イントランス,9,2025-09-30,その他,"株主限定タオルセット（5,000円相当）など",207600
8111,ゴールドウイン,9,2025-09-30,金券・ギフト,"QUOカード（1,000円相当）",476100
7380,十六フィナンシャルグループ,9,2025-09-30,その他,優待品（1点）など,125000
8544,京葉銀行,9,2025-09-30,買物券・プリペイドカード,"「木曽路」のほか、グループ店舗で使える優待食事割引券（1,600円相当～）",236200
7475,アルビス,9,2025-09-30,金券・ギフト,"「MTG公式オンラインショップ」で使える優待ポイント（3,000円相当～）",372000
6676,バッファロー,9,2025-09-30,その他,おこめギフト券（880円相当）など,307500
7919,野崎印刷紙業,9,2025-09-30,金券・ギフト,"QUOカード(1,000円相当)",112600
4838,スペースシャワーSKIYAKIホールディングス,9,2025-09-30,買物券・プリペイドカード,"「MOUSSY」のほか、グループ店舗で使える優待買物割引クーポン（2,000円相当～）",74500
2288,丸大食品,9,2025-09-30,金券・ギフト,QUOカード（500円相当）など,32900
7678,ファストフード・カフェの食事,9,2025-09-30,その他,,0
3358,ワイエスフード,9,2025-09-30,その他,美術展覧会「Idemitsu Art Award展」の招待券,1072
7792,コラントッテ,9,2025-09-30,買物券・プリペイドカード,"「あさくま」のほか、グループ店舗で使える優待食事割引券（4,000円相当）など",432000
9001,東武鉄道,9,2025-09-30,その他,柚子の里だより（1本）など,133800
5036,日本ビジネスシステムズ,9,2025-09-30,買物券・プリペイドカード,「Foxfire Store」で使える優待買物割引券（20％割引：1枚～）,132200
7084,Smile Holdings,9,2025-09-30,金券・ギフト,UCギフトカード（500円相当～）など,287600
9878,セキド,9,2025-09-30,金券・ギフト,"QUOカード（1,000円相当～）",961000
7213,レシップホールディングス,9,2025-09-30,その他,"自社製品の詰め合わせ（2,000円相当～）",193500
3778,さくらインターネット,9,2025-09-30,交通・旅行,三重交通・名阪近鉄バスの路線で使える優待乗車券（2枚～）など,53800
8135,ゼット,9,2025-09-30,その他,"自社製品の詰め合わせ（1,500円相当～）",223500
9052,山陽電気鉄道,9,2025-09-30,その他,優待割引運賃が利用できる「株主優待番号の案内書」（1枚～）など,288900
6678,テクノメディカ,9,2025-09-30,食品,自社商品の優待販売など,5090
6379,レイズネクスト,9,2025-09-30,金券・ギフト,"QUOカード（5,000円相当～）",670500
4445,リビン・テクノロジーズ,9,2025-09-30,その他,"自社グループ会社商品の詰め合わせ（1,000円相当～）",156850
2805,エスビー食品,9,2025-09-30,その他,"まぶた特化型美容ジェル「リッドキララ」（4,864円相当）など",13600
2997,QUOカードを贈る企業一覧,9,2025-09-30,その他,,0
8228,マルイチ産商,9,2025-09-30,買物券・プリペイドカード,"自社グループ店舗で使える優待食事割引券（3,000円相当）",61600
9605,東映,9,2025-09-30,カタログギフト,"カタログギフト（3,000円相当）",519000
7885,タカノ,9,2025-09-30,買物券・プリペイドカード,"「磯丸水産」のほか、グループ店舗で使える優待食事割引券（4,000円相当～）",202100
9900,サガミホールディングス,9,2025-09-30,買物券・プリペイドカード,"自社通信講座サービスの優待割引クーポン（10,000円相当～）",397500
6181,タメニー,9,2025-09-30,その他,「ムーミンバレーパーク」当日チケットの優待購入割引（50％割引：2人分）など,102000
9249,日本エコシステム,9,2025-09-30,その他,"デジタルギフト（25,000円相当）",891000
6947,図研,9,2025-09-30,金券・ギフト,"「プレミアム優待倶楽部」の優待ポイント（3,000円相当～）",395000
3992,ニーズウェル,9,2025-09-30,その他,おこめ券（880円相当～）,168200
8255,アクシアル リテイリング,9,2025-09-30,その他,「ヘパリーゼW」（10本）など,200100
9003,相鉄ホールディングス,9,2025-09-30,その他,"自社製品の詰め合わせ（3,500円相当）",191100
6050,イー・ガーディアン,9,2025-09-30,金券・ギフト,「緑の募金」への寄付金付きQUOカード（500円相当～）,83800
5259,BBDイニシアティブ,9,2025-09-30,食品,自社商品の詰め合わせ（1セット）など,230350
4559,ゼリア新薬工業,9,2025-09-30,金券・ギフト,QUOカード（500円相当～）,170200
6193,バーチャレクス・ホールディングス,9,2025-09-30,その他,薬用マイクロバブルローション（100ml：1点）など,52300
2001,ニップン,9,2025-09-30,金券・ギフト,"「スーパーセンターPLANT」などで使えるPLANT Payカード（1枚：1,000円相当～）",187600
4951,エステー,9,2025-09-30,その他,"デジタルギフト（7,500円相当～）",333500
7839,SHOEI,9,2025-09-30,その他,優待価格で購入できる自社グループ商品カタログ,250000
3710,ジョルダン,9,2025-09-30,金券・ギフト,QUOカードPay（500円相当～）など,252600
7837,アールシーコア,9,2025-09-30,金券・ギフト,QUOカード（500円相当）,632000
1822,大豊建設,9,2025-09-30,金券・ギフト,"オリジナルQUOカード（3,000円相当～）",883200
2208,ブルボン,9,2025-09-30,買物券・プリペイドカード,「なっトク！セイノーショッピング」で使える優待割引クーポン（700円相当～）,217800
2307,クロスキャット,9,2025-09-30,その他,"群馬県の特産品（1,000円相当）など",480300
7638,NEW ART HOLDINGS,9,2025-09-30,金券・ギフト,"「プレミアム優待倶楽部」の優待ポイント（5,000円相当～）",294500
8361,大垣共立銀行,9,2025-09-30,金券・ギフト,"QUOカード（1,000円相当～）",156400
9008,京王電鉄,9,2025-09-30,その他,"自社関連商品の詰め合わせ（5,000円相当）",263800
3591,ワコールホールディングス,9,2025-09-30,金券・ギフト,"「バリューカフェテリア」で使えるカフェテリアポイント（2,500円相当～）など",169100
4783,NCD,9,2025-09-30,金券・ギフト,"QUOカード（3,000円相当）",235500
3289,東急不動産ホールディングス,9,2025-09-30,金券・ギフト,"QUOカードPay（3,000円相当）",224500
8281,ゼビオホールディングス,9,2025-09-30,その他,"石川県金沢市の特産品（3,000円相当～）",362000
7185,ヒロセ通商,9,2025-09-30,その他,自社製品(800円相当～),211000
7857,セキ,9,2025-09-30,その他,"自社製品（1,000円相当～）",159800
2790,ナフコ,9,2025-09-30,その他,"自社製品（3,000円相当）",1174000
7505,扶桑電通,9,2025-09-30,買物券・プリペイドカード,"「築地銀だこ」のほか、グループ店舗で使える優待食事割引券（1,500円相当～）",205500
7119,ハルメクホールディングス,9,2025-09-30,買物券・プリペイドカード,"自社店舗で使える優待食事割引券（5,000円相当～）",292900
4762,エックスネット,9,2025-09-30,金券・ギフト,"VJAギフトカード（1,000円相当～）など",298600
8349,東北銀行,9,2025-09-30,金券・ギフト,QUOカード（300円相当～）,82900
1738,NITTOH,9,2025-09-30,買物券・プリペイドカード,「三越」のほか、グループ店舗で使える優待買物割引カード（10％割引）,242450
8081,カナデン,9,2025-09-30,金券・ギフト,"QUOカード（1,000円相当）など",292900
9562,ビジネスコーチ,9,2025-09-30,金券・ギフト,"QUOカード（1,000円相当）",203500
5838,楽天銀行,9,2025-09-30,金券・ギフト,"QUOカード（1,000円相当～）など",263100
7643,ダイイチ,9,2025-09-30,金券・ギフト,"VJAギフトカード（10,000円相当～）",499200
4680,ラウンドワン,9,2025-09-30,金券・ギフト,"QUOカード（2,000円相当）",201200
7419,ノジマ,9,2025-09-30,その他,"自社グループ製品（1,500円相当～）",196500
9048,名古屋鉄道,9,2025-09-30,その他,"ギフト券（2,000円相当～）",978000
7455,パリミキホールディングス,9,2025-09-30,金券・ギフト,"QUOカード（1,000円相当～）",333500
9434,ソフトバンク,9,2025-09-30,金券・ギフト,"特製QUOカード（1,000円相当）など",343300
9083,神姫バス,9,2025-09-30,買物券・プリペイドカード,電車・バス・観光施設で使える共通優待割引券（5枚～）など,248000
9997,ベルーナ,9,2025-09-30,金券・ギフト,"「マツモトキヨシ」のほか、グループ店舗で使えるマツキヨココカラポイント（2,000円相当～）など",279250
7711,助川電気工業,9,2025-09-30,その他,"自社グループ取扱商品（1,500円相当～）",494600
1904,大成温調,9,2025-09-30,買物券・プリペイドカード,「form forma」のほか、グループ店舗で使える優待買物割引券（20％割引：9枚）など,105800
6339,新東工業,9,2025-09-30,買物券・プリペイドカード,「イトーキオンラインショップ」で使えるクーポンコード（30％割引：1回分）など,1246000
6316,丸山製作所,9,2025-09-30,その他,"OUOカード（1,000円相当～）",30600
7872,エステールホールディングス,9,2025-09-30,買物券・プリペイドカード,"自社ECサイト「ちいきの逸品」で使える優待買物割引券（9,000円相当～）など",15550
9882,イエローハット,9,2025-09-30,買物券・プリペイドカード,「オンワード・クローゼット」で使える優待買物割引クーポン（20％割引：6回分）など,64700
3371,ソフトクリエイトホールディングス,9,2025-09-30,金券・ギフト,"QUOカード（2,000円相当～）",585800
3598,山喜,9,2025-09-30,金券・ギフト,"QUOカード（1,000円相当）",203500
9305,ヤマタネ,9,2025-09-30,その他,「スタジオアリス」で使える優待撮影無料券,203100
1768,ソネック,9,2025-09-30,食品,自社グループの焼き菓子の詰め合わせ（1セット）,62000
3939,カナミックネットワーク,9,2025-09-30,その他,"ミネラルウォーターなど（1,500円相当～）",401000
8173,上新電機,9,2025-09-30,カタログギフト,"オリジナルカタログギフト（4,000円相当～）など",363000
2831,はごろもフーズ,9,2025-09-30,金券・ギフト,"「プレミアム優待倶楽部」の優待ポイント（3,000円相当～）",527000
5290,ベルテクスコーポレーション,9,2025-09-30,買物券・プリペイドカード,"「幸楽苑」のほか、グループ店舗で使える優待食事割引券（2,000円相当～）など",103100
4814,ネクストウェア,9,2025-09-30,食品,自社商品（菓子類）の詰め合わせなど,394000
1438,岐阜造園,9,2025-09-30,金券・ギフト,"QUOカード（2,000円相当～）",377000
9950,ハチバン,9,2025-09-30,金券・ギフト,"自社グループ商品券（1,000円相当～）など",75400
3372,関門海,9,2025-09-30,金券・ギフト,"QUOカード（1,000円相当～）など",1224000
2694,焼肉坂井ホールディングス,9,2025-09-30,金券・ギフト,"QUOカード（2,500円相当～）",119200
5368,日本インシュレーション,9,2025-09-30,金券・ギフト,"冷凍弁当サービス「ライフミール」で使える優待商品券（5,000円相当）",167200
2480,システム・ロケーション,9,2025-09-30,その他,"自社製の手造りジャムセット（3,000円相当～）",592000
4932,アルマード,9,2025-09-30,その他,"デジタルギフト（1,000円相当～）",345000
4462,石原ケミカル,9,2025-09-30,金券・ギフト,"緑の募金への寄付金付きオリジナルQUOカード（1,000円相当～）",390000
7122,近畿車輛,9,2025-09-30,金券・ギフト,"QUOカード（1,000円相当～）",71400
5401,日本製鉄,9,2025-09-30,その他,"東北地方の特産品（1,000円相当～）",99600
7481,尾家産業,9,2025-09-30,金券・ギフト,"「プレミアム優待倶楽部」の優待ポイント（8,000円相当～）",301400
7076,名南M＆A,9,2025-09-30,その他,自社開発の化粧品「Beauence」シリーズ（非売品）,107700
9832,オートバックスセブン,9,2025-09-30,買物券・プリペイドカード,広電グループの施設で使える優待割引券セット（1冊）など,61000
3772,ウェルス・マネジメント,9,2025-09-30,その他,"デジタルギフト（6,000円相当～）",402600
5121,藤倉コンポジット,9,2025-09-30,金券・ギフト,"「プレミアム優待倶楽部」の優待ポイント（5,000円相当～）",294500
9244,デジタリフト,9,2025-09-30,買物券・プリペイドカード,自社グループの提携医療機関で使える医療サービス割引券,58500
3965,キャピタル・アセット・プランニング,9,2025-09-30,金券・ギフト,QUOカード（500円相当～）など,69400
9600,アイネット,9,2025-09-30,その他,"自社製の手造りジャムセット（3,000円相当～）",592000
8698,マネックスグループ,9,2025-09-30,その他,施設見学会（抽選）,284100
7698,アイスコ,9,2025-09-30,買物券・プリペイドカード,"「平川カントリークラブ」平日プレー割引券（4,000円相当）など",60200
1909,日本ドライケミカル,9,2025-09-30,金券・ギフト,"「プレミアム優待倶楽部」の優待ポイント（5,000円相当～）",697800
8041,OUGホールディングス,9,2025-09-30,金券・ギフト,「ココロートパーク」で使えるポイント（500ポイント）など,238900
3067,東京一番フーズ,9,2025-09-30,買物券・プリペイドカード,電車・バス・観光施設で使える共通優待割引券（5枚～）など,248000
7502,プラザホールディングス,9,2025-09-30,カタログギフト,"オリジナルカタログギフト（3,000円相当～）",1033500
4665,ダスキン,9,2025-09-30,その他,"自社製品の詰め合わせ（1,000円相当～）",195500
4732,ユー・エス・エス,9,2025-09-30,金券・ギフト,"QUOカード（5,000円相当）",213600
8207,テンアライド,9,2025-09-30,その他,自社工場の見学会へ招待（抽選式）,176850
8617,光世証券,9,2025-09-30,その他,ジェフグルメカード（500円相当～）など,265000
8163,SRSホールディングス,9,2025-09-30,金券・ギフト,オリジナルQUOカード（500円相当～）,211700
4925,ハーバー研究所,9,2025-09-30,買物券・プリペイドカード,「リーガロイヤルホテル」のほか、グループ施設で使える優待宿泊割引券（15％割引：10枚～）など,98400
2221,岩塚製菓,9,2025-09-30,金券・ギフト,QUOカード（500円相当～）,69700
3912,モバイルファクトリー,9,2025-09-30,金券・ギフト,QUOカード（500円相当）など,32900
3561,力の源ホールディングス,9,2025-09-30,金券・ギフト,QUOカード（500円相当～）,71000
9849,共同紙販ホールディングス,9,2025-09-30,金券・ギフト,QUOカード（500円相当～）,69700
7555,大田花き,9,2025-09-30,その他,優待品（1点）など,3690
9206,スターフライヤー,9,2025-09-30,金券・ギフト,"PayPayマネーライト（1,000円相当）",21870
7421,カッパ・クリエイト,9,2025-09-30,その他,ファミリーセールの招待状など,86500
8601,大和証券グループ本社,9,2025-09-30,その他,"オリジナルカタログ（3,000 円相当～）",123600
7914,共同印刷,9,2025-09-30,その他,"東北の特産品（2,300円相当～）など",698000
7476,アズワン,9,2025-09-30,その他,オリジナルカレンダー,1673
2464,Aoba-BBT,9,2025-09-30,その他,"自社製品の詰め合わせ（1,000円相当～）など",176200
4421,ディ・アイ・システム,9,2025-09-30,買物券・プリペイドカード,"「銀のさら」のほか、グループ店舗で使える優待食事割引券（2,500円相当～）など",100000
8022,美津濃,9,2025-09-30,金券・ギフト,QUOカード（500円相当～）,59000
5711,三菱マテリアル,9,2025-09-30,食品,"自社商品の詰め合わせ（1,500円相当～）",227200
4540,ツムラ,9,2025-09-30,その他,"自社グループ製品（5,000円相当）",1102000
2911,旭松食品,9,2025-09-30,金券・ギフト,"QUOカード（1,000円相当）など",251850
2818,ピエトロ,9,2025-09-30,金券・ギフト,"QUOカード（2,000円相当～）",283500
2816,ダイショー,9,2025-09-30,買物券・プリペイドカード,自社公式通販サイトで使える割引クーポン（30％割引～）など,54400
9644,タナベコンサルティンググループ,9,2025-09-30,買物券・プリペイドカード,"「ラーメン一風堂」のほか、グループ店舗で使える優待食事割引券（2,000円相当～）など",141400
6092,エンバイオ・ホールディングス,9,2025-09-30,金券・ギフト,"エディオンギフトカード（3,000円相当～）",202800
3099,三越伊勢丹ホールディングス,9,2025-09-30,その他,"水産加工品（10,000円相当）",605000
7752,リコー,9,2025-09-30,その他,"選べる優待品（1,000円相当～）",179700
3712,情報企画,9,2025-09-30,金券・ギフト,"決済サービス「支払秘書」で使えるポイント（1,000円相当）",65200
9409,テレビ朝日ホールディングス,9,2025-09-30,金券・ギフト,"「プレミアム優待倶楽部」の優待ポイント（3,000円相当～）",395000
9955,ヨンキュウ,9,2025-09-30,買物券・プリペイドカード,美容クリニックで使える優待利用割引券（20％割引：各1枚）など,40600
2292,Aiロボティクス,9,2025-09-30,その他,優待価格で購入できる自社グループ商品カタログ,250000
5607,中央可鍛工業,9,2025-09-30,金券・ギフト,"オリジナルQUOカード（1,000円相当）など",309000
4365,松本油脂製薬,9,2025-09-30,金券・ギフト,QUOカード（500円相当～）など,145500
6574,コンヴァノ,9,2025-09-30,その他,ミツウロコグループの店舗・通販サイトで使えるeGift（500円相当～）など,210800
7979,松風,9,2025-09-30,金券・ギフト,オリジナルQUOカード（500円相当）,82200
3190,ホットマン,9,2025-09-30,買物券・プリペイドカード,"「ヤマノ」のほか、グループ店舗で使える使える優待利用割引券（2,000円相当～）",122000
9564,FCE,9,2025-09-30,金券・ギフト,"QUOカード（10,000円相当）",509600
7090,リグア,9,2025-09-30,金券・ギフト,"QUOカード（1,000円相当）",103400
4442,バルテス・ホールディングス,9,2025-09-30,金券・ギフト,QUOカード（500円相当～）,51800
3771,システムリサーチ,9,2025-09-30,金券・ギフト,"「プレミアム優待倶楽部」の優待ポイント（2,500円相当～）",195000
8337,千葉興業銀行,9,2025-09-30,金券・ギフト,"「スーパーセンターPLANT」などで使えるPLANT Payカード（1枚：1,000円相当～）",187600
9051,センコン物流,9,2025-09-30,買物券・プリペイドカード,"「TAKA-Q」のほか、グループ店舗で使える優待買物割引券（6,000円相当～）",49000
3002,グンゼ,9,2025-09-30,その他,"地元特産品のギフトカタログ（3,000円相当～）",1180500
9633,東京テアトル,9,2025-09-30,買物券・プリペイドカード,公式オンラインストアで使える優待買物割引クーポン（30％割引：1枚）,78200
2264,森永乳業,9,2025-09-30,買物券・プリペイドカード,"「ビックカメラ」のほか、グループ店舗で使える優待買物割引券（1,000円相当～）",155650
8098,稲畑産業,9,2025-09-30,その他,"北海道産品の詰め合わせ（1,000円相当～）",303500
1431,Lib Work,9,2025-09-30,金券・ギフト,"「プレミアム優待倶楽部」の優待ポイント（3,000円相当～）",395000
2454,オールアバウト,9,2025-09-30,その他,"地場商品など（3,000円相当～）など",143000
3221,ヨシックスホールディングス,9,2025-09-30,買物券・プリペイドカード,"「リーガルシューズ」のほか、グループ店舗で使える優待買物割引券（5,000円相当～）",241000
3674,オークファン,9,2025-09-30,金券・ギフト,"JCBギフトカード（1,000円相当～）",320500
8421,信金中央金庫,9,2025-09-30,金券・ギフト,"QUOカードPay（25,000円相当～）",625000
